#   Ef[Ry]      T[K]                  N[e/uc]        DOS(ef)[1/(Ha*uc)]                    S[V/K]   sigma/tau0[1/(ohm*m*s)]                RH[m**3/C]    kappae/tau0[W/(m*K*s)]             cv[J/(mol*K)]             chi[m**3/mol]
  0.471731       600               -0.0487195                   5.95787              -0.000114798               1.60128e+19              -1.84367e-08               2.24931e+14                  0.450691               6.33717e-13
  0.471731       700               -0.0542329                   6.22376              -0.000126078               1.70405e+19              -1.65992e-08                2.7769e+14                  0.594218               6.61999e-13
  0.471731       800               -0.0604834                   6.52637              -0.000136221               1.81842e+19              -1.49178e-08               3.37092e+14                  0.762747               6.94187e-13
  0.471731       900               -0.0675182                   6.86498              -0.000145226               1.94483e+19              -1.33911e-08               4.02233e+14                   0.95055               7.30204e-13
  0.471731      1000               -0.0753546                   7.23404              -0.000153067               2.08308e+19              -1.20182e-08               4.71883e+14                   1.15087               7.69459e-13
  0.471731      1100               -0.0839802                   7.62535               -0.00015975               2.23243e+19              -1.07955e-08               5.44891e+14                   1.35734               8.11081e-13
  0.471731      1200               -0.0933586                   8.02992              -0.000165328               2.39178e+19               -9.7158e-09               6.20381e+14                   1.56463               8.54115e-13
  0.471731      1300                -0.103437                   8.43924              -0.000169889               2.55984e+19              -8.76827e-09               6.97766e+14                   1.76872               8.97652e-13
  0.471731      1400                -0.114152                   8.84586              -0.000173542               2.73523e+19              -7.94016e-09               7.76703e+14                   1.96683               9.40903e-13
  0.473299       100               -0.0420203                   6.83761               -2.1354e-05               1.69708e+19              -1.99379e-08               3.58552e+13                 0.0602941               7.27292e-13
  0.473299       200                -0.043669                   6.66052               -4.6227e-05               1.62377e+19              -2.02636e-08               7.54567e+13                  0.127143               7.08456e-13
  0.473299       300               -0.0465249                   6.67066              -6.55642e-05               1.65446e+19              -1.91854e-08               1.17453e+14                  0.194287               7.09535e-13
  0.473299       400               -0.0502391                   6.74915              -8.12905e-05               1.71691e+19               -1.7787e-08               1.60728e+14                  0.270448               7.17883e-13
  0.473299       500               -0.0546459                   6.86691              -9.47208e-05               1.79491e+19              -1.63685e-08                2.0765e+14                  0.368048               7.30409e-13
  0.473299       600               -0.0597447                   7.03173              -0.000106784               1.88543e+19              -1.49976e-08               2.60825e+14                  0.494636                7.4794e-13
  0.473299       700               -0.0656019                   7.25218               -0.00011786               1.98887e+19              -1.36882e-08                3.2125e+14                  0.650478               7.71388e-13
  0.473299       800               -0.0722836                    7.5286              -0.000127983               2.10583e+19              -1.24503e-08               3.88382e+14                  0.830605                8.0079e-13
  0.473299       900               -0.0798261                   7.85397              -0.000137065               2.23633e+19              -1.12958e-08               4.60891e+14                   1.02771               8.35399e-13
  0.473299      1000               -0.0882289                   8.21715              -0.000145028               2.37968e+19              -1.02352e-08               5.37323e+14                   1.23432               8.74029e-13
  0.473299      1100                 -0.09746                   8.60569              -0.000151853               2.53472e+19              -9.27427e-09               6.16463e+14                   1.44394               9.15357e-13
  0.473299      1200                -0.107465                   9.00774              -0.000157584               2.69998e+19              -8.41365e-09               6.97472e+14                   1.65151               9.58122e-13
  0.473299      1300                -0.118174                   9.41301              -0.000162304               2.87389e+19              -7.64939e-09               7.79836e+14                   1.85346               1.00123e-12
  0.473299      1400                -0.129511                   9.81316              -0.000166121               3.05487e+19              -6.97457e-09                8.6329e+14                   2.04753               1.04379e-12
  0.474868       100               -0.0544861                   7.94009              -1.55865e-05               1.91457e+19              -1.65373e-08               4.63474e+13                 0.0762766               8.44559e-13
  0.474868       200               -0.0562519                   8.01923              -3.97427e-05               1.93831e+19              -1.59399e-08               9.33546e+13                  0.152083               8.52977e-13
  0.474868       300               -0.0591269                   8.03551              -5.90637e-05               1.98251e+19              -1.50785e-08                1.3939e+14                  0.220015               8.54709e-13
  0.474868       400               -0.0628271                   8.02848              -7.40908e-05               2.04121e+19              -1.41716e-08                1.8751e+14                  0.299626               8.53961e-13
  0.474868       500                -0.067278                   8.05747              -8.70156e-05               2.11374e+19              -1.32478e-08               2.41021e+14                  0.406179               8.57044e-13
  0.474868       600               -0.0725325                   8.15746              -9.88857e-05               2.20094e+19              -1.23138e-08               3.02082e+14                  0.545294                8.6768e-13
  0.474868       700               -0.0786724                   8.33863              -0.000109966               2.30383e+19              -1.13799e-08               3.70889e+14                  0.714198                8.8695e-13
  0.474868       800               -0.0857538                   8.59476               -0.00012018               2.42266e+19              -1.04637e-08               4.46222e+14                  0.905548               9.14194e-13
  0.474868       900                 -0.09379                   8.91132               -0.00012938               2.55678e+19              -9.58509e-09                5.2634e+14                   1.11075               9.47865e-13
  0.474868      1000                -0.102754                   9.27104              -0.000137462               2.70487e+19              -8.76078e-09               6.09628e+14                   1.32192               9.86128e-13
  0.474868      1100                -0.112587                   9.65728              -0.000144404               2.86521e+19              -8.00181e-09                6.9488e+14                   1.53275               1.02721e-12
  0.474868      1200                -0.123211                   10.0556               -0.00015025               3.03592e+19              -7.31316e-09               7.81341e+14                   1.73867               1.06958e-12
  0.474868      1300                -0.134541                   10.4543               -0.00015509               3.21513e+19              -6.69493e-09               8.68605e+14                    1.9367               1.11198e-12
  0.474868      1400                -0.146485                   10.8445              -0.000159033               3.40105e+19              -6.14389e-09               9.56502e+14                   2.12516               1.15349e-12
  0.476437       100               -0.0690115                   9.23252              -1.87138e-05               2.24271e+19              -1.32188e-08                5.4295e+13                 0.0872568               9.82031e-13
  0.476437       200               -0.0710787                   9.44621              -3.77844e-05               2.28785e+19              -1.25567e-08               1.11473e+14                  0.170341               1.00476e-12
  0.476437       300               -0.0738732                   9.40504              -5.33928e-05               2.34323e+19              -1.19791e-08               1.63311e+14                  0.243547               1.00038e-12
  0.476437       400               -0.0774056                   9.30029              -6.69713e-05               2.39702e+19              -1.14347e-08                2.1785e+14                  0.331957               9.89239e-13
  0.476437       500               -0.0817808                   9.25237              -7.94755e-05               2.46288e+19              -1.08498e-08               2.79337e+14                  0.451471               9.84141e-13
  0.476437       600               -0.0871196                   9.30633              -9.13397e-05                2.5461e+19              -1.02145e-08                3.4935e+14                  0.605141               9.89882e-13
  0.476437       700               -0.0935089                   9.46602              -0.000102549               2.64824e+19              -9.54279e-09               4.27225e+14                  0.787311               1.00687e-12
  0.476437       800                 -0.10098                   9.71568              -0.000112906               2.76894e+19              -8.85748e-09               5.11099e+14                  0.988755               1.03342e-12
  0.476437       900                 -0.10951                   10.0326              -0.000122223                2.9067e+19              -8.18231e-09               5.98923e+14                   1.20012               1.06714e-12
  0.476437      1000                -0.119037                    10.394              -0.000130395               3.05943e+19              -7.53666e-09               6.89026e+14                   1.41356               1.10557e-12
  0.476437      1100                 -0.12947                   10.7796              -0.000137411               3.22482e+19              -6.93361e-09               7.80285e+14                   1.62328               1.14658e-12
  0.476437      1200                -0.140708                   11.1733              -0.000143327               3.40057e+19              -6.38016e-09               8.72081e+14                   1.82539               1.18846e-12
  0.476437      1300                -0.152643                   11.5628              -0.000148242               3.58451e+19              -5.87852e-09               9.64137e+14                   2.01761               1.22989e-12
  0.476437      1400                -0.165172                   11.9393               -0.00015227               3.77466e+19               -5.4276e-09               1.05639e+15                   2.19891               1.26994e-12
  0.478005       100                -0.086645                   11.2588              -2.11266e-05               2.68877e+19              -9.81769e-09               6.43939e+13                 0.0963064               1.19756e-12
  0.478005       200               -0.0883037                   10.9947              -3.49861e-05               2.71098e+19              -9.81227e-09               1.27873e+14                  0.183585               1.16947e-12
  0.478005       300               -0.0906735                   10.7214              -4.74778e-05               2.74133e+19              -9.63877e-09               1.88261e+14                  0.267044                1.1404e-12
  0.478005       400                -0.093873                   10.5076              -6.00227e-05               2.78109e+19              -9.36626e-09               2.51835e+14                  0.370247               1.11766e-12
  0.478005       500               -0.0981021                   10.4134              -7.23672e-05               2.83898e+19              -9.00398e-09               3.23101e+14                  0.506663               1.10764e-12
  0.478005       600                -0.103509                   10.4565              -8.43693e-05               2.91885e+19              -8.56575e-09               4.03186e+14                  0.676265               1.11222e-12
  0.478005       700                 -0.11016                   10.6236              -9.57593e-05               3.02125e+19              -8.07306e-09               4.90698e+14                  0.871024               1.12999e-12
  0.478005       800                -0.118042                   10.8871               -0.00010625               3.14468e+19              -7.55172e-09               5.83299e+14                   1.08059               1.15802e-12
  0.478005       900                -0.127086                    11.217              -0.000115641               3.28663e+19              -7.02616e-09               6.78791e+14                   1.29552               1.19311e-12
  0.478005      1000                -0.137188                   11.5863              -0.000123847                3.4442e+19              -6.51567e-09               7.75571e+14                   1.50851               1.23239e-12
  0.478005      1100                -0.148223                   11.9732              -0.000130878               3.61451e+19              -6.03332e-09               8.72678e+14                   1.71454               1.27355e-12
  0.478005      1200                -0.160064                   12.3611               -0.00013681               3.79488e+19              -5.58648e-09               9.69666e+14                   1.91058               1.31481e-12
  0.478005      1300                -0.172585                   12.7383              -0.000141752               3.98291e+19              -5.17818e-09               1.06641e+15                   2.09512               1.35493e-12
  0.478005      1400                -0.185669                   13.0968              -0.000145822               4.17651e+19              -4.80848e-09               1.16293e+15                   2.26777               1.39306e-12
  0.479574       100                -0.106661                   12.7972              -1.53549e-05               3.28192e+19              -7.56962e-09               7.23512e+13                  0.105232                1.3612e-12
  0.479574       200                -0.107488                   12.2562              -2.82488e-05               3.16769e+19              -7.93845e-09               1.45358e+14                   0.19974               1.30365e-12
  0.479574       300                 -0.10922                   11.8389              -4.09646e-05               3.16044e+19              -7.94943e-09               2.16059e+14                  0.296319               1.25927e-12
  0.479574       400                -0.112037                   11.5905              -5.34797e-05               3.18585e+19              -7.81378e-09               2.90382e+14                  0.418306               1.23284e-12
  0.479574       500                -0.116152                    11.516              -6.59706e-05               3.23803e+19              -7.57796e-09               3.72923e+14                  0.574049               1.22491e-12
  0.479574       600                -0.121692                   11.6002              -7.81854e-05               3.31731e+19              -7.26199e-09               4.63987e+14                  0.759663               1.23388e-12
  0.479574       700                -0.128672                   11.8113              -8.97297e-05               3.42234e+19              -6.88867e-09               5.61499e+14                  0.965291               1.25633e-12
  0.479574       800                -0.137024                   12.1121              -0.000100283               3.55019e+19                -6.483e-09               6.62844e+14                   1.18026               1.28832e-12
  0.479574       900                -0.146623                   12.4681              -0.000109666               3.69732e+19              -6.06757e-09               7.65856e+14                    1.3957               1.32619e-12
  0.479574      1000                -0.157321                   12.8513              -0.000117824               3.86012e+19              -5.65978e-09               8.69122e+14                   1.60526               1.36694e-12
  0.479574      1100                -0.168961                   13.2403                -0.0001248               4.03526e+19              -5.27131e-09               9.71906e+14                   1.80498               1.40832e-12
  0.479574      1200                -0.181391                   13.6201              -0.000130687                4.2198e+19              -4.90892e-09               1.07396e+15                   1.99277               1.44872e-12
  0.479574      1300                -0.194471                   13.9806              -0.000135604                4.4112e+19              -4.57564e-09                1.1753e+15                   2.16792               1.48706e-12
  0.479574      1400                -0.208074                   14.3156              -0.000139676               4.60733e+19                -4.272e-09               1.27605e+15                   2.33066                1.5227e-12
  0.481143       100                -0.127458                   13.2768              -4.26751e-06               3.64586e+19              -6.75844e-09               8.30535e+13                  0.111123                1.4122e-12
  0.481143       200                -0.127788                   12.9584              -2.19991e-05               3.57541e+19              -6.81227e-09               1.68461e+14                  0.219255               1.37834e-12
  0.481143       300                -0.129071                   12.6677              -3.52872e-05               3.57986e+19              -6.74485e-09               2.48132e+14                  0.333801               1.34742e-12
  0.481143       400                -0.131677                   12.5293              -4.78986e-05               3.60365e+19              -6.64026e-09               3.34209e+14                  0.477973               1.33269e-12
  0.481143       500                -0.135852                   12.5661              -6.05966e-05               3.65693e+19              -6.46433e-09                4.2918e+14                  0.654042               1.33661e-12
  0.481143       600                -0.141682                   12.7514              -7.29711e-05               3.74064e+19              -6.21984e-09               5.31826e+14                   0.85448               1.35632e-12
  0.481143       700                -0.149119                   13.0439              -8.45563e-05               3.85187e+19              -5.92493e-09               6.39471e+14                   1.06839               1.38743e-12
  0.481143       800                 -0.15803                   13.4031               -9.5046e-05               3.98642e+19              -5.60109e-09               7.49441e+14                   1.28558               1.42564e-12
  0.481143       900                -0.168239                   13.7953              -0.000104303               4.13994e+19               -5.2674e-09               8.59776e+14                   1.49831               1.46735e-12
  0.481143      1000                -0.179558                    14.195              -0.000112317               4.30838e+19              -4.93831e-09               9.69344e+14                   1.70155               1.50987e-12
  0.481143      1100                -0.191803                   14.5842              -0.000119157               4.48816e+19              -4.62343e-09               1.07767e+15                   1.89253               1.55127e-12
  0.481143      1200                -0.204802                   14.9512              -0.000124937               4.67627e+19              -4.32835e-09               1.18472e+15                   2.07018               1.59031e-12
  0.481143      1300                -0.218405                   15.2891              -0.000129781               4.87016e+19              -4.05566e-09               1.29063e+15                   2.23454               1.62624e-12
  0.481143      1400                 -0.23248                   15.5941              -0.000133814               5.06776e+19              -3.80596e-09               1.39561e+15                   2.38641               1.65869e-12
  0.482712       100                -0.148224                   13.2216               -1.6051e-05               3.85913e+19              -6.33975e-09               1.00075e+14                  0.115531               1.40633e-12
  0.482712       200                -0.148651                   13.3005              -2.12332e-05               3.98644e+19              -5.91216e-09               1.90698e+14                  0.237783               1.41473e-12
  0.482712       300                -0.149908                   13.2875              -3.13954e-05               4.00203e+19              -5.81999e-09               2.82896e+14                  0.378077               1.41335e-12
  0.482712       400                -0.152662                    13.382              -4.37143e-05               4.03265e+19              -5.72644e-09               3.83208e+14                  0.548025               1.42339e-12
  0.482712       500                -0.157199                   13.6131              -5.64858e-05               4.09566e+19              -5.57743e-09               4.91729e+14                  0.744427               1.44797e-12
  0.482712       600                -0.163554                   13.9497              -6.88419e-05               4.19011e+19              -5.37406e-09               6.06301e+14                  0.957645               1.48378e-12
  0.482712       700                -0.171617                    14.351              -8.02769e-05                4.3116e+19              -5.13133e-09               7.24044e+14                   1.17684               1.52646e-12
  0.482712       800                -0.181197                    14.781              -9.05327e-05               4.45519e+19               -4.8665e-09               8.42475e+14                   1.39302                1.5722e-12
  0.482712       900                -0.192077                   15.2123              -9.95271e-05               4.61617e+19              -4.59456e-09               9.59971e+14                   1.60006               1.61808e-12
  0.482712      1000                -0.204037                   15.6257              -0.000107291               4.79042e+19              -4.32663e-09               1.07574e+15                   1.79446               1.66205e-12
  0.482712      1100                -0.216876                   16.0091              -0.000113918               4.97441e+19              -4.07005e-09               1.18958e+15                   1.97475               1.70283e-12
  0.482712      1200                -0.230412                   16.3557               -0.00011953               5.16524e+19              -3.82904e-09               1.30163e+15                   2.14083               1.73969e-12
  0.482712      1300                -0.244488                   16.6626              -0.000124254               5.36052e+19              -3.60558e-09               1.41217e+15                   2.29347               1.77234e-12
  0.482712      1400                -0.258975                   16.9295              -0.000128214               5.55832e+19              -3.40012e-09               1.52144e+15                   2.43394               1.80074e-12
   0.48428       100                -0.169557                   13.6073              -8.46327e-06               4.74702e+19               -4.7004e-09                9.6475e+13                  0.113541               1.44736e-12
   0.48428       200                -0.170047                   13.6377              -1.76866e-05               4.43796e+19              -5.06038e-09               2.09583e+14                  0.257715               1.45059e-12
   0.48428       300                  -0.1717                   13.8883              -2.85823e-05               4.42978e+19              -5.07254e-09               3.20505e+14                  0.428522               1.47724e-12
   0.48428       400                -0.175061                   14.2766              -4.10563e-05               4.47623e+19              -4.99096e-09               4.37152e+14                  0.625266               1.51855e-12
   0.48428       500                -0.180331                   14.7467              -5.37333e-05               4.55831e+19              -4.85373e-09               5.59891e+14                  0.840724               1.56856e-12
   0.48428       600                -0.187481                   15.2572              -6.58056e-05               4.66965e+19              -4.67523e-09               6.86499e+14                   1.06422               1.62286e-12
   0.48428       700                -0.196348                   15.7745              -7.68504e-05               4.80495e+19              -4.46911e-09               8.14268e+14                   1.28576               1.67787e-12
   0.48428       800                -0.206703                    16.273              -8.66847e-05               4.95928e+19              -4.24856e-09               9.41072e+14                   1.49812                1.7309e-12
   0.48428       900                -0.218301                   16.7356              -9.52785e-05               5.12822e+19              -4.02454e-09                1.0657e+15                   1.69707                1.7801e-12
   0.48428      1000                -0.230908                   17.1522              -0.000102693               5.30794e+19              -3.80505e-09                1.1877e+15                   1.88078               1.82442e-12
   0.48428      1100                -0.244313                   17.5183              -0.000109034               5.49527e+19              -3.59525e-09               1.30715e+15                   2.04907               1.86336e-12
   0.48428      1200                -0.258334                   17.8332              -0.000114427               5.68761e+19              -3.39808e-09               1.42434e+15                   2.20279               1.89685e-12
   0.48428      1300                -0.272819                   18.0986              -0.000118994               5.88286e+19              -3.21486e-09               1.53965e+15                   2.34331               1.92508e-12
   0.48428      1400                -0.287641                   18.3178               -0.00012285               6.07936e+19              -3.04583e-09               1.65336e+15                   2.47231                1.9484e-12
  0.485849       100                -0.191194                   13.7912              -1.85328e-06               4.66882e+19              -4.41346e-09                1.2055e+14                  0.124399               1.46692e-12
  0.485849       200                -0.192165                   14.0845              -1.47541e-05               4.80713e+19              -4.51862e-09               2.37111e+14                  0.287734               1.49812e-12
  0.485849       300                -0.194759                   14.6844              -2.74238e-05                4.8621e+19                -4.479e-09               3.62859e+14                  0.484495               1.56193e-12
  0.485849       400                  -0.1992                   15.3794               -4.0022e-05               4.94409e+19              -4.38249e-09               4.95477e+14                  0.705206               1.63585e-12
  0.485849       500                -0.205559                   16.0798              -5.22701e-05               5.05362e+19              -4.24828e-09               6.32441e+14                  0.937226               1.71035e-12
  0.485849       600                -0.213748                   16.7475              -6.37386e-05               5.18595e+19              -4.08719e-09               7.71114e+14                   1.16836               1.78137e-12
  0.485849       700                -0.223568                   17.3607              -7.41494e-05               5.33685e+19              -3.90927e-09               9.08954e+14                    1.3897                1.8466e-12
  0.485849       800                -0.234771                   17.9068              -8.33894e-05               5.50229e+19              -3.72379e-09               1.04423e+15                   1.59609               1.90468e-12
  0.485849       900                -0.247103                   18.3804              -9.14642e-05               5.67863e+19              -3.53823e-09               1.17615e+15                   1.78535               1.95506e-12
  0.485849      1000                 -0.26033                   18.7814              -9.84483e-05               5.86271e+19               -3.3579e-09               1.30462e+15                   1.95734               1.99771e-12
  0.485849      1100                -0.274247                   19.1133              -0.000104449               6.05191e+19              -3.18616e-09               1.42992e+15                   2.11311               2.03302e-12
  0.485849      1200                 -0.28868                   19.3815              -0.000109584               6.24411e+19              -3.02485e-09               1.55252e+15                   2.25434               2.06155e-12
  0.485849      1300                -0.303488                   19.5925              -0.000113966               6.43761e+19              -2.87473e-09               1.67283e+15                   2.38296               2.08399e-12
  0.485849      1400                -0.318553                   19.7529              -0.000117696               6.63105e+19              -2.73584e-09                1.7912e+15                   2.50092               2.10105e-12
  0.487418       100                -0.213382                   14.0925              -8.59596e-06                5.3254e+19              -4.35417e-09               1.19646e+14                  0.135519               1.49897e-12
  0.487418       200                -0.215719                   14.9745              -1.71463e-05               5.22884e+19              -4.10132e-09               2.63806e+14                  0.322827               1.59278e-12
  0.487418       300                -0.219793                   15.9343              -2.86947e-05               5.33212e+19              -3.97569e-09               4.07917e+14                  0.541555               1.69488e-12
  0.487418       400                -0.225674                   16.8624              -4.04709e-05               5.45561e+19              -3.86045e-09               5.56466e+14                   0.78284               1.79359e-12
  0.487418       500                -0.233367                   17.7216               -5.1812e-05               5.59437e+19              -3.72964e-09               7.07766e+14                   1.02847               1.88498e-12
  0.487418       600                -0.242747                   18.4883              -6.23821e-05               5.74759e+19              -3.58431e-09               8.58741e+14                   1.26459               1.96653e-12
  0.487418       700                -0.253594                   19.1501              -7.19684e-05                5.9131e+19              -3.43055e-09               1.00694e+15                   1.48363               2.03692e-12
  0.487418       800                -0.265656                   19.7047              -8.04911e-05               6.08813e+19              -3.27445e-09               1.15103e+15                   1.68262               2.09592e-12
  0.487418       900                -0.278688                    20.157              -8.79677e-05               6.27001e+19              -3.12075e-09               1.29063e+15                   1.86145               2.14403e-12
  0.487418      1000                -0.292468                   20.5157              -9.44709e-05               6.45639e+19              -2.97272e-09               1.42595e+15                   2.02154               2.18218e-12
  0.487418      1100                -0.306808                   20.7914              -0.000100098               6.64532e+19              -2.83234e-09               1.55751e+15                   2.16504               2.21151e-12
  0.487418      1200                -0.321552                   20.9951              -0.000104952               6.83524e+19              -2.70062e-09               1.68587e+15                   2.29434               2.23317e-12
  0.487418      1300                -0.336573                    21.137              -0.000109131               7.02488e+19              -2.57789e-09               1.81152e+15                    2.4118               2.24827e-12
  0.487418      1400                -0.351771                   21.2268              -0.000112724               7.21325e+19              -2.46403e-09                1.9348e+15                    2.5196               2.25782e-12
  0.488986       100                -0.238372                   15.8746              -9.22329e-06               5.58723e+19              -3.54449e-09               1.39507e+14                  0.157377               1.68852e-12
  0.488986       200                -0.242224                   16.8517              -2.08623e-05               5.72843e+19              -3.59983e-09               2.93923e+14                  0.358411               1.79246e-12
  0.488986       300                -0.247874                   17.8748              -3.12557e-05               5.88096e+19              -3.50584e-09               4.53435e+14                  0.596372               1.90127e-12
  0.488986       400                 -0.25527                   18.8529              -4.16827e-05               6.03379e+19              -3.39783e-09                6.1834e+14                  0.855288               2.00531e-12
  0.488986       500                -0.264353                   19.7479              -5.18504e-05               6.19419e+19               -3.2775e-09               7.84579e+14                   1.11091               2.10052e-12
  0.488986       600                -0.274937                   20.5242              -6.13792e-05               6.36322e+19              -3.14914e-09               9.48347e+14                   1.34901               2.18308e-12
  0.488986       700                 -0.28678                   21.1664              -7.00569e-05               6.53931e+19               -3.0177e-09               1.10738e+15                   1.56385               2.25139e-12
  0.488986       800                -0.299631                   21.6766              -7.78128e-05                6.7204e+19              -2.88723e-09                1.2608e+15                   1.75462               2.30566e-12
  0.488986       900                -0.313263                   22.0662              -8.46632e-05               6.90457e+19               -2.7606e-09               1.40861e+15                   1.92299                2.3471e-12
  0.488986      1000                -0.327478                   22.3503              -9.06702e-05               7.09022e+19              -2.63964e-09               1.55133e+15                   2.07173               2.37732e-12
  0.488986      1100                -0.342113                   22.5446              -9.59149e-05               7.27607e+19              -2.52537e-09               1.68964e+15                   2.20386               2.39799e-12
  0.488986      1200                -0.357035                   22.6639              -0.000100483               7.46108e+19              -2.41822e-09               1.82421e+15                   2.32235               2.41068e-12
  0.488986      1300                -0.372137                   22.7215              -0.000104455               7.64444e+19              -2.31825e-09               1.95557e+15                   2.42988                2.4168e-12
  0.488986      1400                -0.387337                   22.7286              -0.000107907               7.82549e+19              -2.22524e-09               2.08409e+15                   2.52875               2.41756e-12
  0.490555       100                -0.268674                   19.2828              -1.33915e-05               6.32496e+19              -3.16966e-09               1.51871e+14                  0.180947               2.05104e-12
  0.490555       200                -0.273351                   19.8196              -2.40939e-05                6.3937e+19              -3.13161e-09               3.22404e+14                  0.396356               2.10814e-12
  0.490555       300                -0.280128                   20.5447              -3.33166e-05               6.53812e+19               -3.0771e-09               4.98713e+14                  0.652551               2.18527e-12
  0.490555       400                 -0.28882                   21.3776              -4.26826e-05               6.69447e+19               -2.9859e-09               6.81043e+14                  0.923653               2.27386e-12
  0.490555       500                -0.299145                   22.1775              -5.18138e-05               6.86316e+19              -2.88036e-09               8.62716e+14                   1.18359               2.35894e-12
  0.490555       600                -0.310793                   22.8637              -6.03628e-05               7.03946e+19              -2.77008e-09               1.03964e+15                    1.4198               2.43193e-12
  0.490555       700                -0.323478                    23.409               -6.8168e-05               7.21974e+19              -2.65973e-09               1.20997e+15                   1.62852               2.48993e-12
  0.490555       800                -0.336955                   23.8151              -7.51847e-05               7.40166e+19              -2.55209e-09               1.37327e+15                   1.81061               2.53312e-12
  0.490555       900                -0.351017                   24.0963              -8.14322e-05               7.58367e+19              -2.44878e-09                1.5299e+15                   1.96904               2.56304e-12
  0.490555      1000                -0.365496                   24.2711               -8.6962e-05               7.76473e+19              -2.35073e-09                1.6806e+15                    2.1075               2.58163e-12
  0.490555      1100                -0.380256                   24.3578              -9.18393e-05               7.94409e+19              -2.25834e-09               1.82621e+15                   2.22965               2.59085e-12
  0.490555      1200                -0.395192                    24.373              -9.61322e-05               8.12119e+19               -2.1717e-09               1.96746e+15                   2.33885               2.59247e-12
  0.490555      1300                 -0.41022                   24.3313              -9.99058e-05               8.29557e+19               -2.0907e-09               2.10495e+15                   2.43796               2.58804e-12
  0.490555      1400                -0.425275                   24.2448              -0.000103219                8.4669e+19              -2.01508e-09               2.23902e+15                   2.52939               2.57883e-12
  0.492124       100                -0.305676                   23.6367              -1.41084e-05               7.27997e+19              -2.62239e-09               1.69865e+14                   0.20702               2.51415e-12
  0.492124       200                -0.310017                   23.3825              -2.43567e-05               7.21161e+19              -2.76358e-09               3.52554e+14                  0.448774               2.48712e-12
  0.492124       300                -0.317392                   23.7498              -3.37788e-05               7.29779e+19              -2.70504e-09               5.47329e+14                  0.717237               2.52618e-12
  0.492124       400                -0.327037                   24.3595              -4.28495e-05               7.43957e+19              -2.62188e-09               7.46651e+14                  0.990517               2.59103e-12
  0.492124       500                -0.338307                   24.9689              -5.12964e-05               7.60508e+19               -2.5313e-09               9.43127e+14                   1.24711               2.65585e-12
  0.492124       600                -0.350737                   25.4754              -5.90531e-05                7.7795e+19              -2.43916e-09               1.13305e+15                   1.47702               2.70973e-12
  0.492124       700                -0.363997                   25.8492              -6.61062e-05               7.95639e+19               -2.3486e-09               1.31492e+15                   1.67775               2.74949e-12
  0.492124       800                -0.377844                   26.0928              -7.24697e-05               8.13284e+19              -2.26133e-09               1.48857e+15                   1.85098                2.7754e-12
  0.492124       900                -0.392097                   26.2215              -7.81777e-05               8.30743e+19              -2.17821e-09               1.65457e+15                   2.00029               2.78909e-12
  0.492124      1000                -0.406616                    26.254              -8.32772e-05               8.47947e+19              -2.09961e-09               1.81383e+15                   2.12984               2.79255e-12
  0.492124      1100                -0.421296                   26.2088              -8.78212e-05               8.64855e+19               -2.0256e-09               1.96726e+15                   2.24365               2.78774e-12
  0.492124      1200                -0.436055                   26.1023              -9.18633e-05               8.81446e+19              -1.95611e-09               2.11568e+15                   2.34524               2.77641e-12
  0.492124      1300                -0.450832                   25.9484              -9.54546e-05               8.97704e+19              -1.89094e-09               2.25966e+15                    2.4376               2.76004e-12
  0.492124      1400                -0.465581                   25.7588              -9.86415e-05               9.13616e+19              -1.82985e-09               2.39959e+15                   2.52315               2.73987e-12
  0.493693       100                -0.347607                   26.7205              -1.00415e-05                8.2296e+19              -2.65814e-09               1.87066e+14                   0.24828               2.84217e-12
  0.493693       200                -0.352249                   26.9156              -2.21635e-05               8.05055e+19              -2.46154e-09               3.92835e+14                  0.516888               2.86292e-12
  0.493693       300                -0.360171                   27.2677              -3.29943e-05               8.12721e+19              -2.37376e-09               6.03913e+14                  0.789317               2.90036e-12
  0.493693       400                -0.370453                   27.6799              -4.21555e-05                8.2621e+19              -2.29958e-09               8.17201e+14                   1.05524               2.94421e-12
  0.493693       500                -0.382275                   28.0384              -5.01517e-05               8.41867e+19              -2.22487e-09               1.02692e+15                   1.30189               2.98234e-12
  0.493693       600                -0.395091                   28.2924              -5.73029e-05               8.58291e+19              -2.15046e-09               1.22932e+15                   1.52197               3.00937e-12
  0.493693       700                -0.408557                   28.4314              -6.37532e-05               8.74862e+19              -2.07813e-09               1.42277e+15                   1.71339               3.02415e-12
